"Tanggal","Origin (UTC)","Lintang","Bujur","Magnitudo","Depth","Ket","Terasa","Dampak","Sumber","Petugas","Created","Updated","Actions"
"21-08-2021","21:50:37.5","-0.49","132.57","2.5","10","38 km TimurLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","23:00:11.5","-2.30","133.71","2.8","10","31 km Tenggara TELUKBINTUNI-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"22-08-2021","13:14:05.5","-3.03","140.84","3.4","10","36 km TimurLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"22-08-2021","15:30:21.9","-1.53","132.30","2.6","10","26 km BaratDaya MAYBRAT-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"23-08-2021","01:30:50.2","-3.43","138.82","4.2","10","38 km BaratLaut KOBAKMA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-08-2021","01:04:57.2","-3.71","135.18","3.5","10","67 km BaratDaya NABIRE-PAPUA","tidak","","angkasa","purnama","","2021-08-24 05:13:58","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-08-2021","04:44:52.7","-2.25","140.50","3.1","10","37 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-08-24 05:14:05","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-08-2021","05:05:51.5","-1.53","133.99","4.3","10","19 km BaratDaya RANSIKI-PAPUABRT","tidak","","angkasa","purnama","","2021-08-24 05:14:13","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-08-2021","12:28:54.8","-2.58","140.19","3.9","10","24 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-08-2021","22:56:26.1","-4.31","133.93","4.0","10","114 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"24-08-2021","22:56:26.1","-4.31","133.93","4.0","10","114 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","00:15:39.4","-2.86","140.79","2.0","10","38 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","03:11:07.6","-3.00","140.82","2.9","10","39 km TimurLaut KEEROM-PAPUA","dirasakan","di daerah Keerom II – III MMI","angkasa","berlian","","2021-08-25 21:07:24","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","12:30:07.5","-5.89","130.19","4.3","152","263 km BaratLaut SAUMLAKI-MALUKU","tidak","","angkasa","purnama","","2021-08-25 21:03:56","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","13:18:35.2","-1.57","139.05","3.0","10","46 km TimurLaut SARMI-PAPUA","tidak","","angkasa","purnama","","2021-08-25 21:04:07","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","16:10:56.2","-2.58","138.87","2.8","10","65 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","purnama","","2021-08-25 21:04:24","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","16:03:38.0","-1.76","133.26","2.8","25","47 km BaratLaut TELUKBINTUNI-PAPUABRT","tidak","","angkasa","purnama","2021-08-25 16:44:53","2021-08-25 21:04:15","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"25-08-2021","17:59:28.5","-2.68","139.12","2.6","10","95 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","pgr v","purnama","2021-08-25 21:03:29","2021-08-25 21:04:51","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","05:38:00.6","-2.29","140.07","4.6","10","49 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","12:54:43.2","-2.05","140.75","5.3","10","59 km TimurLaut KOTA-JAYAPURA-PAPUA","dirasakan","II-III Jayapura, II-III Sentani","angkasa","gogo","","2021-08-26 13:51:30","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","15:09:20.1","-3.86","139.93","3.0","10","54 km Tenggara YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","17:34:15.6","-1.35","132.00","2.3","10","35 km BaratDaya MAYBRAT-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","20:33:10.2","-2.80","139.03","4.1","9","92 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","19:03:41.1","-1.35","131.95","1.9","10","41 km BaratDaya MAYBRAT-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"26-08-2021","23:41:38.7","-3.86","136.41","3.8","10","10 km Tenggara PANIAI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-08-2021","00:24:31.7","-3.08","139.78","3.0","10","87 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-08-2021","05:00:58.6","-3.28","140.54","3.0","10","26 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-08-2021","05:38:46.7","-2.61","140.17","3.0","10","26 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-08-2021","05:44:20.5","-2.56","140.24","2.8","10","18 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-08-2021","16:19:27.1","-4.38","136.97","4.5","10","65 km TimurLaut MIMIKA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","07:14:05.8","-2.92","138.95","3.4","69","81 km TimurLaut TOLIKARA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","12:14:46.0","-2.86","140.74","3.3","10","36 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:38:12","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","12:18:59.1","-3.44","140.37","4.0","10","45 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:38:47","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","12:27:26.3","-3.51","140.44","6.0","48","40 km BaratDaya KEEROM-PAPUA","dirasakan","di daerah Kota Jayapura, Kab. Jayapura, Keerom, da[...]","angkasa","netty","","2021-08-28 23:36:29","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","12:40:32.4","-2.61","140.22","2.8","10","21 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:43:16","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","12:47:21.1","-2.83","140.80","3.1","10","36 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:46:32","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","13:14:51.9","-2.77","140.62","2.6","10","23 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:46:49","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","13:18:32.8","-2.86","140.75","3.2","8","36 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","13:18:32.8","-2.86","140.75","3.2","8","36 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:47:10","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","13:25:27.6","-2.88","140.75","3.6","9","38 km Tenggara KOTA-JAYAPURA-PAPUA","dirasakan","dirasakan di Kota Jayapura III MMI","angkasa","netty","","2021-08-28 23:37:26","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:34:36.5","-3.45","140.27","3.8","10","56 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:48:53","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:13:25.5","-3.39","140.39","2.9","10","42 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","2021-08-28 14:41:39","2021-08-28 15:48:43","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:28:46.6","-3.10","139.98","2.9","28","74 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","netty","2021-08-28 14:41:41","2021-08-28 15:38:22","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:40:08.5","-2.79","140.80","2.3","26","33 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:49:37","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:47:50.2","-3.39","140.33","2.9","10","48 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","2021-08-28 14:56:30","2021-08-28 15:49:26","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:53:49.1","-3.41","140.20","3.3","10","63 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:49:13","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:53:49.1","-3.41","140.20","3.3","10","63 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:49:19","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","14:58:01.1","-3.38","140.13","3.3","10","70 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 15:49:03","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","16:15:03.8","-3.20","140.13","2.9","10","72 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 16:22:28","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","16:33:36.8","-3.11","139.94","2.6","10","78 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 17:25:07","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","16:43:23.1","-3.10","139.95","2.9","10","76 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 17:25:15","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","16:55:18.2","-3.29","139.98","2.7","10","81 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","netty","","2021-08-28 17:25:46","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","17:13:37.9","-3.15","140.31","2.6","10","55 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 17:25:41","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","17:38:27.2","-3.81","139.72","3.3","10","30 km Tenggara YALIMO-PAPUA","tidak","","angkasa","netty","","2021-08-28 18:35:48","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","17:51:21.2","-3.20","140.19","3.0","10","65 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 18:35:56","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","18:18:18.1","-3.41","139.89","2.7","10","64 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","netty","","2021-08-28 18:36:05","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","18:35:39.0","-3.42","140.41","3.6","26","40 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 22:11:26","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","19:14:38.0","-3.12","140.02","3.0","9","73 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","netty","","2021-08-28 22:11:37","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","19:30:51.5","-2.23","138.81","3.1","10","42 km Tenggara SARMI-PAPUA","tidak","","angkasa","netty","","2021-08-28 22:12:39","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","21:00:18","-3.44","140.36","5.0","40","46 km BaratDaya KEEROM-PAPUA","dirasakan","Dirasakan II MMI di Keerom dan Wamena","angkasa","netty","","2021-08-28 22:16:06","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","21:12:59.0","-3.39","140.24","3.5","10","58 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","netty","","2021-08-28 22:12:15","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","21:40:29.6","-3.50","140.05","3.1","15","74 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","netty","","2021-08-28 22:47:00","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","21:49:30.8","-1.71","132.29","2.3","10","16 km TimurLaut SORONGSELATAN-PAPUABRT","tidak","","angkasa","netty","","2021-08-28 22:11:50","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","22:17:06.0","-3.44","139.79","2.9","10","54 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","netty","","2021-08-28 22:46:04","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-08-2021","22:33:38.1","-3.45","140.49","3.1","10","32 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-28 22:46:43","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","00:49:16.4","-3.48","140.53","2.7","10","30 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-29 08:32:07","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","02:57:12.9","-3.47","140.55","3.2","10","27 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-29 08:32:15","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","03:32:25.3","-3.25","140.44","3.3","94","37 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-29 08:32:28","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","05:21:25.8","-4.55","130.51","4.1","54","275 km Tenggara AMBON-MALUKU","tidak","","angkasa","purnama","","2021-08-29 08:32:35","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","06:21:27.3","-3.27","136.35","3.8","18","51 km BaratLaut INTANJAYA-PAPUA","tidak","","angkasa","purnama","","2021-08-29 08:32:45","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","08:22:05.6","-3.21","140.34","3.5","92","49 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-29 08:32:53","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","10:11:48.9","-3.46","140.41","4.3","10","41 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-29 10:24:01","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","11:32:54.3","-2.13","140.11","2.6","10","60 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","12:50:16.0","-2.23","140.69","2.5","10","38 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","13:08:50.6","-3.75","141.82","4.7","10","126 km Tenggara KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","14:56:35.7","-2.67","140.62","1.9","10","12 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","16:32:05.9","-1.89","132.14","2.6","10","14 km BaratDaya SORONGSELATAN-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","16:42:02.8","-0.44","132.16","2.0","10","46 km BaratLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","23:08:35.5","-2.78","142.06","4.3","10","157 km TimurLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"29-08-2021","23:47:40.9","-4.51","132.67","3.6","10","162 km BaratDaya FAKFAK-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","00:53:31.4","-3.48","140.45","4.6","48","38 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","11:16:17.4","-4.31","137.03","4.1","25","70 km Tenggara DEIYAI-PAPUA","tidak","","angkasa","purnama","","2021-08-30 22:05:49","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","12:33:08.7","-2.92","142.09","4.3","10","155 km TimurLaut KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-30 22:05:57","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","14:02:35.8","-4.35","134.11","3.6","19","119 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","purnama","","2021-08-30 22:06:07","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","15:10:47.5","-2.83","140.28","1.6","10","31 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-08-30 22:06:26","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","14:48:08.1","-0.62","131.84","1.6","10","64 km BaratLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","purnama","2021-08-30 15:21:33","2021-08-30 22:06:17","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","18:38:22.2","-3.09","139.70","3.0","34","82 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","purnama","","2021-08-30 22:06:35","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","19:40:04.2","-3.54","138.40","3.4","69","11 km BaratDaya TOLIKARA-PAPUA","tidak","","angkasa","purnama","","2021-08-30 22:06:43","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-08-2021","19:49:46.9","-3.45","140.22","3.0","10","61 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-30 22:06:58","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","00:00:32.9","-2.87","138.93","3.0","10","84 km TimurLaut TOLIKARA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","02:07:53.4","-2.93","140.79","1.9","10","45 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","09:22:28.2","-3.43","133.97","4.0","10","16 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","09:38:23.3","-3.46","140.26","3.6","10","57 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","09:42:59.2","-2.70","139.48","4.1","10","103 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","11:44:04.2","-0.15","131.96","3.6","24","85 km BaratLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","13:44:52.9","-4.51","133.55","3.5","53","139 km BaratLaut DOBO-MALUKU","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","14:44:40.8","-2.71","139.21","2.8","10","106 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-08-2021","22:13:17.1","-3.16","140.81","2.8","10","21 km TimurLaut KEEROM-PAPUA","tidak","","PGR V","","2021-09-01 00:38:52","2021-09-01 00:38:52","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-09-2021","00:24:39.2","-3.14","140.85","2.7","10","25 km TimurLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-09-2021","12:51:15.5","-1.98","138.72","3.6","33","15 km BaratDaya SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-09-2021","16:53:54.5","-2.65","138.74","4.1","64","56 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-09-2021","11:57:19.1","-0.89","134.59","3.1","10","32 km BaratLaut Pulau Numfor - PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-09-2021","12:33:32.2","-0.51","132.08","2.4","11","46 km BaratLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-09-2021","18:27:43.8","-0.65","132.26","2.3","10","21 km BaratLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-09-2021","15:29:40.1","-1.86","133.39","3.2","8","30 km BaratLaut TELUKBINTUNI-PAPUABRT","tidak","","angkasa","purnama","","2021-09-04 22:09:51","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-09-2021","15:44:37.0","-2.46","140.50","2.4","12","17 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-09-04 22:09:59","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-09-2021","00:53:10.9","-2.69","140.46","2.3","10","13 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-09-2021","11:33:00.1","-1.98","136.96","3.0","10","91 km Tenggara KEP-YAPEN-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-09-2021","20:04:23.8","-1.69","138.92","3.4","10","26 km TimurLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-09-2021","23:05:48.2","-2.89","140.29","3.3","10","36 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-09-2021","23:14:58.7","-4.09","138.92","2.7","8","2 km BaratLaut WAMENA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-09-2021","01:06:16.6","-2.20","138.75","3.4","10","39 km BaratDaya SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-09-2021","07:50:58.6","-2.69","140.36","2.4","15","13 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-09-2021","11:43:25.8","-0.47","133.93","3.7","10","55 km TimurLaut PEGUNUNGANARFAK-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-09-2021","16:49:38.3","-3.35","140.34","3.6","26","47 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","00:36:29.6","-4.04","140.07","4.9","93","75 km Tenggara YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","06:25:18.5","-2.60","140.18","2.3","10","25 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","09:58:41.0","-1.98","138.71","3.5","10","15 km BaratDaya SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","12:46:21.7","-2.87","140.75","2.4","10","37 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","16:25:03.9","-2.95","139.92","2.6","10","67 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","22:19:31.8","-3.11","139.95","2.4","10","77 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-09-2021","22:21:52.4","-2.88","140.76","2.2","10","39 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
